Head_id,Link,Dep_id,Sentence_no,Partition
T142,And_Or_Arg,T143,139,3
T142,Post_Clause-Arg,T137,139,3
T143,Argument-Arg,T141,139,3
T146,Argument-Arg,T145,139,3
T146,Argument-Arg,T147,139,3
T149,Retrn_val-Arg,T15,147,3
T158,Argument-Arg,T161,146,3
T158,Post_Clause-Arg,T162,146,3
T160,Pre_Clause-Arg,T158,146,3
T162,Argument-Arg,T163,146,3
T162,Argument-Arg,T164,146,3
T26,Argument-Arg,T27,122,3
T165,Argument-Arg,T72,131,3
T165,Argument-Arg,T70,131,3
T71,Argument-Arg,T77,132,3
T2,Pre_Clause-Arg,T3,148,3
T3,Post_Clause-Arg,T4,148,3
T4,Retrn_val-Arg,T5,148,3
T8,Argument-Arg,T7,149,3
T8,Argument-Arg,T6,149,3
T9,Pre_Clause-Arg,T11,150,3
T11,Argument-Arg,T10,150,3
T11,Post_Clause-Arg,T13,150,3
T13,Argument-Arg,T14,150,3
T16,Pre_Clause-Arg,T17,151,3
T17,Argument-Arg,T18,151,3
T17,Post_Clause-Arg,T21,151,3
T21,Argument-Arg,T22,151,3
T21,Argument-Arg,T23,151,3
T24,Pre_Clause-Arg,T25,152,3
T25,Argument-Arg,T26,152,3
T25,Post_Clause-Arg,T27,152,3
T27,Pre_Clause-Arg,T29,152,3
T29,Argument-Arg,T30,152,3
T29,Post_Clause-Arg,T32,152,3
T32,Argument-Arg,T33,152,3
T35,Pre_Clause-Arg,T58,153,3
T37,Argument-Arg,T68,156,3
T37,Argument-Arg,T38,156,3
T37,Post_Clause-Arg,T69,156,3
T39,Pre_Clause-Arg,T63,155,3
T42,Pre_Clause-Arg,T53,154,3
T46,Pre_Clause-Arg,T81,157,3
T53,Post_Clause-Arg,T55,154,3
T55,Argument-Arg,T41,154,3
T55,Argument-Arg,T56,154,3
T58,Argument-Arg,T52,153,3
T58,Argument-Arg,T36,153,3
T58,Post_Clause-Arg,T62,153,3
T60,Argument-Arg,T59,153,3
T60,Argument-Arg,T61,153,3
T62,Argument-Arg,T60,153,3
T63,Argument-Arg,T40,155,3
T63,Argument-Arg,T64,155,3
T63,Post_Clause-Arg,T65,155,3
T65,Argument-Arg,T66,155,3
T65,Argument-Arg,T44,155,3
T67,Pre_Clause-Arg,T37,156,3
T69,Pre_Clause-Arg,T74,156,3
T71,And_Or_Arg,T72,156,3
T71,And_Or_Arg,T73,156,3
T74,Argument-Arg,T70,156,3
T74,Argument-Arg,T71,156,3
T74,Post_Clause-Arg,T76,156,3
T76,Argument-Arg,T78,156,3
T78,Argument-Arg,T79,156,3
T80,Pre_Clause-Arg,T84,158,3
T81,Post_Clause-Arg,T83,157,3
T83,Argument-Arg,T47,157,3
T83,Argument-Arg,T50,157,3
T84,Argument-Arg,T48,158,3
T84,Argument-Arg,T85,158,3
T84,Post_Clause-Arg,T86,158,3
T86,Argument-Arg,T51,158,3
T86,Argument-Arg,T49,158,3
T87,Pre_Clause-Arg,T89,159,3
T89,Argument-Arg,T90,159,3
T89,Post_Clause-Arg,T94,159,3
T91,Argument-Arg,T92,159,3
T91,Argument-Arg,T90,159,3
T94,Retrn_val-Arg,T93,159,3
T95,Pre_Clause-Arg,T101,160,3
T101,Argument-Arg,T97,160,3
T101,Argument-Arg,T100,160,3
T101,Post_Clause-Arg,T102,160,3
T102,Retrn_val-Arg,T103,160,3
T105,Pre_Clause-Arg,T116,161,3
T108,Retrn_val-Arg,T109,161,3
T110,Argument-Arg,T111,161,3
T113,Argument-Arg,T112,161,3
T113,Argument-Arg,T110,161,3
T114,Argument-Arg,T110,161,3
T114,Argument-Arg,T115,161,3
T116,Argument-Arg,T115,161,3
T116,Post_Clause-Arg,T108,161,3
T117,Pre_Clause-Arg,T137,187,3
T118,Pre_Clause-Arg,T145,186,3
T120,Pre_Clause-Arg,T132,188,3
T122,Retrn_val-Arg,T121,182,3
T127,Argument-Arg,T126,188,3
T127,Argument-Arg,T128,188,3
T129,Argument-Arg,T130,188,3
T131,Argument-Arg,T130,188,3
T132,Argument-Arg,T126,188,3
T132,Argument-Arg,T131,188,3
T132,Post_Clause-Arg,T134,188,3
T134,Argument-Arg,T133,188,3
T136,Argument-Arg,T119,187,3
T136,Argument-Arg,T135,187,3
T137,Argument-Arg,T135,187,3
T137,Post_Clause-Arg,T142,187,3
T139,Argument-Arg,T140,187,3
T139,Argument-Arg,T141,187,3
T142,Argument-Arg,T138,187,3
T142,Argument-Arg,T141,187,3
T143,Argument-Arg,T144,186,3
T145,Argument-Arg,T143,186,3
T145,Post_Clause-Arg,T147,186,3
T147,Argument-Arg,T148,186,3
T147,Argument-Arg,T149,186,3
T150,Argument-Arg,T149,186,3
T156,Argument-Arg,T159,164,3
T157,Argument-Arg,T159,164,3
T157,Argument-Arg,T158,164,3
T159,And_Or_Arg,T161,164,3
T159,And_Or_Arg,T160,164,3
T163,Retrn_val-Arg,T153,164,3
T165,Retrn_val-Arg,T152,163,3
T166,Pre_Clause-Arg,T183,163,3
T167,Pre_Clause-Arg,T171,162,3
T169,Argument-Arg,T170,162,3
T169,Argument-Arg,T168,162,3
T171,Argument-Arg,T168,162,3
T171,Argument-Arg,T172,162,3
T173,Argument-Arg,T174,162,3
T173,Argument-Arg,T170,162,3
T175,Argument-Arg,T172,162,3
T175,Argument-Arg,T174,162,3
T178,Argument-Arg,T182,163,3
T179,Argument-Arg,T180,163,3
T181,Argument-Arg,T182,163,3
T181,Argument-Arg,T179,163,3
T183,Argument-Arg,T176,163,3
T183,Argument-Arg,T179,163,3
T183,Post_Clause-Arg,T165,163,3
T186,Pre_Clause-Arg,T188,165,3
T188,Argument-Arg,T187,165,3
T188,Post_Clause-Arg,T191,165,3
T191,Argument-Arg,T189,165,3
T191,Argument-Arg,T190,165,3
T192,Argument-Arg,T193,166,3
T192,Argument-Arg,T197,166,3
T194,Argument-Arg,T193,166,3
T196,Argument-Arg,T195,166,3
T196,Argument-Arg,T197,166,3
T201,Argument-Arg,T204,167,3
T202,Argument-Arg,T199,167,3
T202,Argument-Arg,T203,167,3
T204,And_Or_Arg,T199,167,3
T204,And_Or_Arg,T207,167,3
T207,Argument-Arg,T205,167,3
T207,Argument-Arg,T206,167,3
T208,Pre_Clause-Arg,T210,168,3
T210,Argument-Arg,T209,168,3
T210,Post_Clause-Arg,T215,168,3
T213,Argument-Arg,T214,168,3
T213,Argument-Arg,T212,168,3
T215,Argument-Arg,T212,168,3
T216,Pre_Clause-Arg,T220,169,3
T219,Argument-Arg,T218,169,3
T219,Argument-Arg,T217,169,3
T220,Argument-Arg,T218,169,3
T220,Post_Clause-Arg,T223,169,3
T223,Retrn_val-Arg,T185,169,3
T224,Retrn_val-Arg,T184,170,3
T226,Pre_Clause-Arg,T233,185,3
T229,Argument-Arg,T228,185,3
T229,Argument-Arg,T230,185,3
T232,Retrn_val-Arg,T125,185,3
T233,Argument-Arg,T227,185,3
T233,Argument-Arg,T228,185,3
T233,Post_Clause-Arg,T232,185,3
T234,Argument-Arg,T236,184,3
T234,Argument-Arg,T237,184,3
T238,Pre_Clause-Arg,T239,183,3
T239,Post_Clause-Arg,T241,183,3
T241,Retrn_val-Arg,T242,183,3
T243,Retrn_val-Arg,T244,172,3
T245,Pre_Clause-Arg,T247,171,3
T247,Argument-Arg,T248,171,3
T249,Argument-Arg,T248,171,3
T249,Argument-Arg,T250,171,3
T252,Argument-Arg,T250,171,3
T252,Argument-Arg,T251,171,3
T253,Pre_Clause-Arg,T257,181,3
T254,Pre_Clause-Arg,T275,178,3
T257,Argument-Arg,T256,181,3
T257,Post_Clause-Arg,T260,181,3
T260,And_Or_Arg,T261,181,3
T260,And_Or_Arg,T259,181,3
T262,Pre_Clause-Arg,T264,180,3
T264,Argument-Arg,T263,180,3
T264,Post_Clause-Arg,T265,180,3
T265,Argument-Arg,T266,180,3
T268,Argument-Arg,T266,180,3
T269,Pre_Clause-Arg,T271,179,3
T271,Argument-Arg,T270,179,3
T271,Post_Clause-Arg,T273,179,3
T273,Argument-Arg,T272,179,3
T275,Post_Clause-Arg,T278,178,3
T275,Argument-Arg,T276,178,3
T277,Argument-Arg,T279,178,3
T278,Argument-Arg,T277,178,3
T280,Argument-Arg,T277,178,3
T281,Pre_Clause-Arg,T284,177,3
T282,Argument-Arg,T283,177,3
T284,Argument-Arg,T283,177,3
T284,Argument-Arg,T285,177,3
T284,Post_Clause-Arg,T287,177,3
T287,Argument-Arg,T286,177,3
T287,Argument-Arg,T288,177,3
T289,Argument-Arg,T290,172,3
T291,Argument-Arg,T290,172,3
T293,And_Or_Arg,T243,172,3
T293,And_Or_Arg,T289,172,3
T294,Pre_Clause-Arg,T299,173,3
T295,Pre_Clause-Arg,T312,174,3
T296,Pre_Clause-Arg,T318,175,3
T299,Argument-Arg,T301,173,3
T299,Argument-Arg,T297,173,3
T299,Post_Clause-Arg,T307,173,3
T300,Argument-Arg,T298,174,3
T300,Argument-Arg,T311,174,3
T302,Argument-Arg,T305,173,3
T302,Argument-Arg,T301,173,3
T304,Argument-Arg,T305,173,3
T304,Argument-Arg,T303,173,3
T307,Argument-Arg,T308,173,3
T309,Argument-Arg,T311,174,3
T309,Argument-Arg,T310,174,3
T312,And_Or_Arg,T300,174,3
T312,And_Or_Arg,T313,174,3
T312,Post_Clause-Arg,T315,174,3
T313,Argument-Arg,T298,174,3
T313,Argument-Arg,T311,174,3
T315,Retrn_val-Arg,T314,174,3
T318,Argument-Arg,T323,175,3
T318,Argument-Arg,T317,175,3
T318,Post_Clause-Arg,T327,175,3
T320,Argument-Arg,T319,175,3
T320,Argument-Arg,T321,175,3
T323,Argument-Arg,T322,175,3
T323,Argument-Arg,T321,175,3
T325,Argument-Arg,T326,175,3
T325,Argument-Arg,T324,175,3
T327,Argument-Arg,T326,175,3
T327,Argument-Arg,T328,175,3
T330,Argument-Arg,T331,176,3
T330,Argument-Arg,T332,176,3
T333,Argument-Arg,T332,176,3
T334,Argument-Arg,T333,176,3
T334,Argument-Arg,T329,176,3
T1,Pre_Clause-Arg,T3,223,3
T3,Post_Clause-Arg,T5,223,3
T3,Argument-Arg,T2,223,3
T3,Argument-Arg,T4,223,3
T5,And_Or_Arg,T6,223,3
T5,And_Or_Arg,T8,223,3
T6,Argument-Arg,T7,223,3
T8,Argument-Arg,T7,223,3
T10,Post_Clause-Arg,T13,221,3
T13,And_Or_Arg,T15,221,3
T13,And_Or_Arg,T16,221,3
T15,Argument-Arg,T14,221,3
T15,Argument-Arg,T17,221,3
T16,Argument-Arg,T11,221,3
T16,Argument-Arg,T12,221,3
T18,Pre_Clause-Arg,T22,219,3
T19,Retrn_val-Arg,T20,219,3
T22,Argument-Arg,T23,219,3
T22,Argument-Arg,T21,219,3
T22,Post_Clause-Arg,T19,219,3
T24,Retrn_val-Arg,T25,218,3
T26,Argument-Arg,T27,218,3
T26,Post_Clause-Arg,T24,218,3
T28,Pre_Clause-Arg,T35,215,3
T29,Argument-Arg,T30,215,3
T29,Argument-Arg,T31,215,3
T29,Post_Clause-Arg,T32,215,3
T32,Argument-Arg,T33,215,3
T35,Argument-Arg,T36,215,3
T35,Post_Clause-Arg,T29,215,3
T44,Pre_Clause-Arg,T89,214,3
T45,Pre_Clause-Arg,T93,213,3
T46,Pre_Clause-Arg,T97,211,3
T47,Pre_Clause-Arg,T116,206,3
T48,Pre_Clause-Arg,T72,204,3
T49,Pre_Clause-Arg,T52,197,3
T50,Pre_Clause-Arg,T65,200,3
T52,Argument-Arg,T51,197,3
T52,Argument-Arg,T53,197,3
T52,Post_Clause-Arg,T58,197,3
T54,Argument-Arg,T55,197,3
T58,Post_Clause-Arg,T59,197,3
T64,Argument-Arg,T62,200,3
T64,Post_Clause-Arg,T66,200,3
T65,Argument-Arg,T62,200,3
T65,Post_Clause-Arg,T64,200,3
T66,Retrn_val-Arg,T67,200,3
T66,Argument-Arg,T61,200,3
T72,Argument-Arg,T71,204,3
T72,Argument-Arg,T73,204,3
T74,Argument-Arg,T75,204,3
T77,Retrn_val-Arg,T78,204,3
T77,Argument-Arg,T286,204,3
T80,Argument-Arg,T81,214,3
T80,Argument-Arg,T82,214,3
T80,Post_Clause-Arg,T83,214,3
T83,Argument-Arg,T82,214,3
T87,Argument-Arg,T88,214,3
T89,Argument-Arg,T87,214,3
T89,Post_Clause-Arg,T80,214,3
T92,Argument-Arg,T91,213,3
T93,Post_Clause-Arg,T92,213,3
T93,Argument-Arg,T96,213,3
T95,Argument-Arg,T96,213,3
T97,Post_Clause-Arg,T100,211,3
T97,Argument-Arg,T211,211,3
T100,Retrn_val-Arg,T101,211,3
T102,Argument-Arg,T104,205,3
T102,Argument-Arg,T287,205,3
T105,Pre_Clause-Arg,T106,205,3
T106,Argument-Arg,T109,205,3
T106,Argument-Arg,T107,205,3
T106,Post_Clause-Arg,T102,205,3
T110,Argument-Arg,T111,206,3
T110,Argument-Arg,T112,206,3
T113,Argument-Arg,T114,206,3
T116,Post_Clause-Arg,T110,206,3
T116,Argument-Arg,T114,206,3
T127,Argument-Arg,T128,190,3
T127,Post_Clause-Arg,T132,190,3
T129,Retrn_val-Arg,T130,190,3
T130,Argument-Arg,T131,190,3
T132,Argument-Arg,T129,190,3
T134,Argument-Arg,T133,191,3
T135,Argument-Arg,T133,191,3
T135,Argument-Arg,T271,191,3
T138,Post_Clause-Arg,T143,193,3
T138,Argument-Arg,T139,193,3
T138,Argument-Arg,T141,193,3
T139,Argument-Arg,T140,193,3
T143,Retrn_val-Arg,T144,193,3
T145,Pre_Clause-Arg,T138,193,3
T146,Argument-Arg,T147,194,3
T146,Argument-Arg,T148,194,3
T146,Post_Clause-Arg,T151,194,3
T151,Retrn_val-Arg,T152,194,3
T154,Argument-Arg,T155,224,3
T154,Argument-Arg,T156,224,3
T157,Pre_Clause-Arg,T159,222,3
T159,Argument-Arg,T160,222,3
T159,Post_Clause-Arg,T164,222,3
T160,Argument-Arg,T161,222,3
T161,Argument-Arg,T162,222,3
T164,Argument-Arg,T165,222,3
T170,Argument-Arg,T171,216,3
T170,Post_Clause-Arg,T172,216,3
T175,Pre_Clause-Arg,T176,220,3
T176,Argument-Arg,T177,220,3
T176,Post_Clause-Arg,T180,220,3
T176,Argument-Arg,T181,220,3
T177,Argument-Arg,T179,220,3
T177,Argument-Arg,T178,220,3
T180,Argument-Arg,T181,220,3
T183,Argument-Arg,T184,217,3
T186,And_Or_Arg,T187,217,3
T186,And_Or_Arg,T183,217,3
T187,Argument-Arg,T188,217,3
T188,Argument-Arg,T189,217,3
T191,Argument-Arg,T190,212,3
T191,Argument-Arg,T193,212,3
T194,Argument-Arg,T195,207,3
T194,Argument-Arg,T197,207,3
T196,Argument-Arg,T288,207,3
T200,Argument-Arg,T204,208,3
T200,Argument-Arg,T199,208,3
T202,Argument-Arg,T205,208,3
T204,Argument-Arg,T202,208,3
T204,Post_Clause-Arg,T201,208,3
T207,Argument-Arg,T208,209,3
T207,Argument-Arg,T206,209,3
T208,Argument-Arg,T209,209,3
T210,And_Or_Arg,T207,209,3
T210,And_Or_Arg,T198,209,3
T216,Argument-Arg,T215,210,3
T216,Argument-Arg,T217,210,3
T217,Argument-Arg,T218,210,3
T217,Argument-Arg,T219,210,3
T220,Argument-Arg,T225,201,3
T222,Argument-Arg,T221,201,3
T222,Argument-Arg,T223,201,3
T224,And_Or_Arg,T220,201,3
T224,And_Or_Arg,T222,201,3
T224,Post_Clause-Arg,T226,201,3
T226,Argument-Arg,T228,201,3
T228,Argument-Arg,T229,201,3
T230,Argument-Arg,T231,202,3
T230,Argument-Arg,T234,202,3
T233,Argument-Arg,T235,202,3
T233,Argument-Arg,T234,202,3
T236,And_Or_Arg,T238,195,3
T236,And_Or_Arg,T237,195,3
T237,Argument-Arg,T246,195,3
T237,Argument-Arg,T240,195,3
T238,Argument-Arg,T246,195,3
T238,Argument-Arg,T240,195,3
T241,And_Or_Arg,T242,195,3
T241,And_Or_Arg,T236,195,3
T242,Argument-Arg,T239,195,3
T248,Argument-Arg,T252,196,3
T248,Argument-Arg,T254,196,3
T248,Argument-Arg,T256,196,3
T248,Argument-Arg,T255,196,3
T248,Argument-Arg,T253,196,3
T248,Argument-Arg,T251,196,3
T249,Argument-Arg,T251,196,3
T249,Post_Clause-Arg,T248,196,3
T250,Argument-Arg,T251,196,3
T257,Argument-Arg,T258,203,3
T257,Post_Clause-Arg,T260,203,3
T260,Post_Clause-Arg,T262,203,3
T262,Argument-Arg,T263,203,3
T59,Post_Clause-Arg,T54,197,3
T266,Argument-Arg,T265,198,3
T266,Argument-Arg,T269,198,3
T268,Retrn_val-Arg,T269,198,3
T268,Post_Clause-Arg,T270,198,3
T119,Argument-Arg,T126,189,3
T119,Argument-Arg,T125,189,3
T119,Argument-Arg,T123,189,3
T119,Retrn_val-Arg,T38,189,3
T120,Argument-Arg,T122,189,3
T120,Argument-Arg,T37,189,3
T271,And_Or_Arg,T136,191,3
T271,And_Or_Arg,T137,191,3
T273,Retrn_val-Arg,T272,192,3
T275,Argument-Arg,T274,192,3
T275,Argument-Arg,T272,192,3
T276,Argument-Arg,T272,192,3
T276,Retrn_val-Arg,T277,192,3
T239,Argument-Arg,T245,195,3
T244,Argument-Arg,T278,199,3
T244,Post_Clause-Arg,T280,199,3
T280,And_Or_Arg,T281,199,3
T280,And_Or_Arg,T282,199,3
T281,Argument-Arg,T283,199,3
T282,Argument-Arg,T283,199,3
T284,Pre_Clause-Arg,T262,203,3
T69,Argument-Arg,T71,204,3
T69,Argument-Arg,T70,204,3
T285,And_Or_Arg,T74,204,3
T285,And_Or_Arg,T72,204,3
T285,Post_Clause-Arg,T77,204,3
T287,Argument-Arg,T103,205,3
T287,Argument-Arg,T104,205,3
T288,Retrn_val-Arg,T197,207,3
T198,Argument-Arg,T214,209,3
T198,Argument-Arg,T206,209,3
T211,Argument-Arg,T98,211,3
T37,And_Or_Arg,T126,189,3
T37,And_Or_Arg,T123,189,3
T37,And_Or_Arg,T124,189,3
T38,Argument-Arg,T121,189,3
T38,Argument-Arg,T122,189,3
T1,Post_Clause-Arg,T4,229,1
T4,Argument-Arg,T5,229,1
T4,Argument-Arg,T3,229,1
T7,Argument-Arg,T6,232,1
T10,Argument-Arg,T12,228,1
T10,Post_Clause-Arg,T13,228,1
T13,And_Or_Arg,T16,228,1
T13,And_Or_Arg,T17,228,1
T21,Pre_Clause-Arg,T23,230,1
T23,Post_Clause-Arg,T26,230,1
T23,Argument-Arg,T25,230,1
T26,Argument-Arg,T27,230,1
T31,Argument-Arg,T32,231,1
T31,Argument-Arg,T33,231,1
T35,And_Or_Arg,T9,233,1
T35,And_Or_Arg,T45,233,1
T39,Argument-Arg,T40,233,1
T39,Argument-Arg,T41,233,1
T45,Argument-Arg,T42,233,1
T45,Argument-Arg,T41,233,1
T46,Post_Clause-Arg,T51,226,1
T51,Retrn_val-Arg,T50,226,1
T52,Pre_Clause-Arg,T53,226,1
T53,Argument-Arg,T50,226,1
T53,Post_Clause-Arg,T47,226,1
T60,Retrn_val-Arg,T61,227,1
T60,Retrn_val-Arg,T62,227,1
T64,Argument-Arg,T67,234,1
T64,Argument-Arg,T28,234,1
T69,Argument-Arg,T71,235,1
T69,Argument-Arg,T36,235,1
T73,Argument-Arg,T30,236,1
T73,Argument-Arg,T75,236,1
T80,Argument-Arg,T78,237,1
T80,Argument-Arg,T77,237,1
T80,Argument-Arg,T76,237,1
T83,Argument-Arg,T81,238,1
T83,Argument-Arg,T82,238,1
T92,Argument-Arg,T94,242,1
T92,Argument-Arg,T93,242,1
T94,Argument-Arg,T95,242,1
T96,Pre_Clause-Arg,T97,244,1
T100,Argument-Arg,T88,244,1
T104,Argument-Arg,T103,243,1
T108,Argument-Arg,T106,243,1
T108,Post_Clause-Arg,T104,243,1
T109,Pre_Clause-Arg,T110,246,1
T110,Post_Clause-Arg,T111,246,1
T111,Retrn_val-Arg,T112,246,1
T112,Argument-Arg,T113,246,1
T112,Retrn_val-Arg,T114,246,1
T115,And_Or_Arg,T117,247,1
T115,And_Or_Arg,T119,247,1
T117,Argument-Arg,T118,247,1
T119,Argument-Arg,T120,247,1
T119,Argument-Arg,T122,247,1
T124,Argument-Arg,T125,248,1
T124,Post_Clause-Arg,T128,248,1
T128,Argument-Arg,T127,248,1
T128,Argument-Arg,T133,248,1
T130,Retrn_val-Arg,T133,248,1
T130,Argument-Arg,T129,248,1
T134,Retrn_val-Arg,T135,249,1
T134,Argument-Arg,T136,249,1
T134,Argument-Arg,T137,249,1
T134,Post_Clause-Arg,T138,249,1
T138,Pre_Clause-Arg,T139,249,1
T139,Argument-Arg,T141,249,1
T139,Argument-Arg,T142,249,1
T139,Post_Clause-Arg,T144,249,1
T142,Argument-Arg,T140,249,1
T144,Retrn_val-Arg,T145,249,1
T149,Argument-Arg,T148,250,1
T152,Retrn_val-Arg,T153,253,1
T154,Argument-Arg,T156,251,1
T156,Argument-Arg,T155,251,1
T156,Argument-Arg,T157,251,1
T158,Argument-Arg,T160,252,1
T159,Argument-Arg,T160,252,1
T159,Post_Clause-Arg,T158,252,1
T162,Argument-Arg,T163,254,1
T162,Argument-Arg,T164,254,1
T162,Post_Clause-Arg,T165,254,1
T165,Retrn_val-Arg,T167,254,1
T168,Pre_Clause-Arg,T169,255,1
T169,Argument-Arg,T170,255,1
T169,Post_Clause-Arg,T172,255,1
T170,Argument-Arg,T171,255,1
T172,Argument-Arg,T173,255,1
T174,Argument-Arg,T176,256,1
T174,Argument-Arg,T107,256,1
T176,Argument-Arg,T177,256,1
T180,Argument-Arg,T181,257,1
T180,Argument-Arg,T182,257,1
T184,Retrn_val-Arg,T185,271,1
T187,Argument-Arg,T188,272,1
T187,Argument-Arg,T299,272,1
T188,Argument-Arg,T189,272,1
T191,Argument-Arg,T146,273,1
T195,Post_Clause-Arg,T200,274,1
T195,Retrn_val-Arg,T196,274,1
T195,Retrn_val-Arg,T197,274,1
T200,Argument-Arg,T197,274,1
T200,Argument-Arg,T196,274,1
T199,Argument-Arg,T202,245,1
T199,Argument-Arg,T203,245,1
T204,And_Or_Arg,T205,264,1
T204,And_Or_Arg,T206,264,1
T205,Argument-Arg,T210,264,1
T205,Argument-Arg,T209,264,1
T206,Argument-Arg,T208,264,1
T206,Argument-Arg,T207,264,1
T211,Argument-Arg,T204,264,1
T212,Argument-Arg,T214,270,1
T215,Post_Clause-Arg,T225,270,1
T215,Argument-Arg,T218,270,1
T215,Argument-Arg,T214,270,1
T216,Argument-Arg,T218,270,1
T219,Argument-Arg,T221,270,1
T219,Argument-Arg,T222,270,1
T220,Argument-Arg,T223,270,1
T220,Argument-Arg,T224,270,1
T225,Argument-Arg,T219,270,1
T225,Argument-Arg,T220,270,1
T225,Argument-Arg,T218,270,1
T226,Argument-Arg,T227,258,1
T226,Argument-Arg,T228,258,1
T229,Argument-Arg,T231,258,1
T230,Argument-Arg,T231,258,1
T232,And_Or_Arg,T121,258,1
T232,And_Or_Arg,T229,258,1
T238,Argument-Arg,T239,269,1
T238,Argument-Arg,T313,269,1
T97,Argument-Arg,T98,244,1
T97,Post_Clause-Arg,T100,244,1
T240,Argument-Arg,T242,225,1
T240,Argument-Arg,T243,225,1
T240,Argument-Arg,T244,225,1
T240,Post_Clause-Arg,T245,225,1
T47,And_Or_Arg,T49,226,1
T47,And_Or_Arg,T54,226,1
T49,Argument-Arg,T50,226,1
T54,Argument-Arg,T50,226,1
T55,Argument-Arg,T58,227,1
T55,Post_Clause-Arg,T60,227,1
T11,Argument-Arg,T19,228,1
T11,Argument-Arg,T20,228,1
T14,Argument-Arg,T19,228,1
T14,Argument-Arg,T20,228,1
T16,And_Or_Arg,T11,228,1
T16,And_Or_Arg,T14,228,1
T17,Argument-Arg,T15,228,1
T2,Post_Clause-Arg,T31,231,1
T9,Argument-Arg,T18,233,1
T28,Argument-Arg,T66,234,1
T28,Argument-Arg,T38,234,1
T24,Argument-Arg,T68,235,1
T24,Argument-Arg,T69,235,1
T29,Argument-Arg,T73,236,1
T29,Argument-Arg,T72,236,1
T56,Argument-Arg,T80,237,1
T56,Argument-Arg,T79,237,1
T57,Argument-Arg,T84,238,1
T57,Argument-Arg,T83,238,1
T59,Argument-Arg,T65,239,1
T70,Argument-Arg,T74,239,1
T70,Argument-Arg,T59,239,1
T121,Post_Clause-Arg,T226,258,1
T121,Argument-Arg,T235,258,1
T166,Argument-Arg,T247,259,1
T233,Argument-Arg,T247,259,1
T249,Argument-Arg,T250,260,1
T252,Post_Clause-Arg,T255,263,1
T252,Argument-Arg,T253,263,1
T255,Argument-Arg,T254,263,1
T255,Argument-Arg,T256,263,1
T257,And_Or_Arg,T258,263,1
T257,And_Or_Arg,T252,263,1
T258,Argument-Arg,T259,263,1
T260,Argument-Arg,T235,258,1
T261,Argument-Arg,T253,263,1
T262,Argument-Arg,T259,263,1
T262,Post_Clause-Arg,T269,263,1
T262,Post_Clause-Arg,T268,263,1
T263,Argument-Arg,T148,250,1
T269,Argument-Arg,T265,263,1
T269,Argument-Arg,T264,263,1
T268,Argument-Arg,T266,263,1
T268,Argument-Arg,T267,263,1
T270,And_Or_Arg,T275,265,1
T270,And_Or_Arg,T272,265,1
T270,Post_Clause-Arg,T278,265,1
T272,Argument-Arg,T274,265,1
T273,Argument-Arg,T274,265,1
T275,Argument-Arg,T274,265,1
T275,Argument-Arg,T277,265,1
T276,Argument-Arg,T277,265,1
T278,And_Or_Arg,T279,265,1
T278,And_Or_Arg,T280,265,1
T278,And_Or_Arg,T281,265,1
T278,And_Or_Arg,T282,265,1
T279,Argument-Arg,T283,265,1
T279,Argument-Arg,T284,265,1
T280,Argument-Arg,T285,265,1
T280,Argument-Arg,T286,265,1
T281,Argument-Arg,T287,265,1
T281,Argument-Arg,T288,265,1
T282,Argument-Arg,T289,265,1
T282,Argument-Arg,T290,265,1
T292,Retrn_val-Arg,T308,266,1
T294,Argument-Arg,T302,262,1
T296,Argument-Arg,T297,268,1
T298,Argument-Arg,T296,268,1
T302,Argument-Arg,T301,262,1
T303,Argument-Arg,T304,261,1
T303,Argument-Arg,T305,261,1
T305,Argument-Arg,T306,261,1
T310,Argument-Arg,T311,267,1
T312,Argument-Arg,T309,267,1
T312,Argument-Arg,T310,267,1
T146,Argument-Arg,T193,273,1
T1,Argument-Arg,T4,275,0
T1,Argument-Arg,T6,275,0
T1,Retrn_val-Arg,T9,275,0
T4,Retrn_val-Arg,T5,275,0
T4,Argument-Arg,T3,275,0
T6,Argument-Arg,T8,275,0
T6,Argument-Arg,T7,275,0
T10,Argument-Arg,T13,277,0
T12,Argument-Arg,T13,277,0
T12,Argument-Arg,T19,277,0
T15,Argument-Arg,T17,276,0
T15,Argument-Arg,T16,276,0
T20,Pre_Clause-Arg,T21,278,0
T21,Post_Clause-Arg,T18,278,0
T21,Argument-Arg,T2,278,0
T21,Argument-Arg,T22,278,0
T27,Argument-Arg,T26,279,0
T27,Argument-Arg,T28,279,0
T28,Retrn_val-Arg,T30,279,0
T32,Argument-Arg,T31,280,0
T32,Argument-Arg,T34,280,0
T34,Argument-Arg,T35,280,0
T34,Argument-Arg,T33,280,0
T34,Argument-Arg,T24,280,0
T36,Post_Clause-Arg,T37,281,0
T37,Argument-Arg,T38,281,0
T37,Argument-Arg,T39,281,0
T40,Pre_Clause-Arg,T46,282,0
T43,Argument-Arg,T45,282,0
T45,Argument-Arg,T44,282,0
T46,And_Or_Arg,T48,282,0
T46,Post_Clause-Arg,T50,282,0
T46,And_Or_Arg,T43,282,0
T48,Argument-Arg,T44,282,0
T50,Retrn_val-Arg,T51,282,0
T70,Retrn_val-Arg,T54,294,0
T72,Argument-Arg,T73,293,0
T74,Retrn_val-Arg,T55,292,0
T78,Argument-Arg,T55,292,0
T80,Argument-Arg,T79,291,0
